"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SDTMIG v3.4","39","Findings","NV","NVTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numerical version of NVTPT to aid in sorting.","Perm"
"SDTMIG v3.4","40","Findings","NV","NVELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601 duration","","Timing","Planned elapsed time (in ISO 8601) relative to a fixed time point reference (NVTPTREF). Not a clock time or a date time variable. Represented as an ISO 8601 duration. Examples: ""-PT15M"" to represent the period of 15 minutes prior to the reference point indicated by NVTPTREF, ""PT8H"" to represent the period of 8 hours after the reference point indicated by NVTPTREF.","Perm"
"SDTMIG v3.4","41","Findings","NV","NVTPTREF","Time Point Reference","Char","","",,"","Timing","Name of the fixed reference point referred to by NVELTM, NVTPTNUM, and NVTPT. Examples: ""PREVIOUS DOSE"", ""PREVIOUS MEAL"".","Perm"
"SDTMIG v3.4","42","Findings","NV","NVRFTDTC","Date/Time of Reference Time Point","Char","","","ISO 8601 datetime or interval","","Timing","Date/time for a fixed reference time point defined by --TPTREF in ISO 8601 character format.","Perm"
"SDTMIG v3.4","1","Findings","OE","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Findings","OE","DOMAIN","Domain Abbreviation","Char","","",,"OE","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Findings","OE","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Findings","OE","FOCID","Focus of Study-Specific Interest","Char","C119013","",,"","Identifier","Identification of a focus of study-specific interest on or within a subject or specimen as called out in the protocol for which a measurement, test, or examination was performed.","Perm"
"SDTMIG v3.4","5","Findings","OE","OESEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SDTMIG v3.4","6","Findings","OE","OEGRPID","Group ID","Char","","",,"","Identifier","Optional group identifier, used to link together a block of related records within a subject in a domain.","Perm"
"SDTMIG v3.4","7","Findings","OE","OELNKID","Link ID","Char","","",,"","Identifier","Identifier used to link related records across domains. This may be a one-to-one or a one-to-many relationship.","Perm"
"SDTMIG v3.4","8","Findings","OE","OELNKGRP","Link Group","Char","","",,"","Identifier","Identifier used to link related records across domains. This will usually be a many-to-one relationship.","Perm"
"SDTMIG v3.4","9","Findings","OE","OETESTCD","Short Name of Ophthalmic Test or Exam","Char","C117743","",,"","Topic","Short character value for OETEST used as a column name when converting a dataset from a vertical format to a horizontal format. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in OETESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). OETESTCD cannot contain characters other than letters, numbers, or underscores. Example: ""NUMLCOR"".","Req"
"SDTMIG v3.4","10","Findings","OE","OETEST","Name of Ophthalmic Test or Exam","Char","C117742","",,"","Synonym Qualifier","Long name for the test or examination used to obtain the measurement or finding. The value in OETEST cannot be longer than 40 characters. Example: ""Number of Letters Correct"" for OETESTCD = ""NUMLCOR"".","Req"
"SDTMIG v3.4","11","Findings","OE","OETSTDTL","Ophthalmic Test or Exam Detail","Char","","",,"","Variable Qualifier","Further description of OETESTCD and OETEST.","Perm"
"SDTMIG v3.4","12","Findings","OE","OECAT","Category for Ophthalmic Test or Exam","Char","","",,"","Grouping Qualifier","Used to define a category of topic-variable values. Examples: ""VISUAL ACUITY"", ""CONTRAST SENSITIVITY"", ""OCULAR COMFORT"".","Perm"
"SDTMIG v3.4","13","Findings","OE","OESCAT","Subcategory for Ophthalmic Test or Exam","Char","","",,"","Grouping Qualifier","Used to define a further categorization of OECAT values. Example: ""HIGH CONTRAST"" or ""LOW CONTRAST"" when OECAT is ""VISUAL ACUITY"".","Perm"
"SDTMIG v3.4","14","Findings","OE","OEORRES","Result or Finding in Original Units","Char","","",,"","Result Qualifier","Result of the measurement or finding as originally received or collected. Examples: ""120"", ""<1, NORMAL"", ""RED SPOT VISIBLE"".","Exp"
"SDTMIG v3.4","15","Findings","OE","OEORRESU","Original Units","Char","C71620","",,"","Variable Qualifier","Original unit for OEORRES. Examples: ""mm"", ""um"".","Exp"
"SDTMIG v3.4","16","Findings","OE","OEORNRLO","Normal Range Lower Limit-Original Units","Char","","",,"","Variable Qualifier","Lower end of normal range or reference range for results stored in OEORRES.","Perm"
"SDTMIG v3.4","17","Findings","OE","OEORNRHI","Normal Range Upper Limit-Original Units","Char","","",,"","Variable Qualifier","Upper end of normal range or reference range for results stored in OEORRES.","Perm"
"SDTMIG v3.4","18","Findings","OE","OESTRESC","Character Result/Finding in Std Format","Char","","",,"","Result Qualifier","Contains the result value for all findings copied or derived from OEORRES, in a standard format or in standard units. OESTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in OESTRESN.","Exp"
"SDTMIG v3.4","19","Findings","OE","OESTRESN","Numeric Result/Finding in Standard Units","Num","","",,"","Result Qualifier","Used for continuous or numeric results or findings in standard format; copied in numeric format from OESTRESC. OESTRESN should store all numeric test results or findings.","Exp"
"SDTMIG v3.4","20","Findings","OE","OESTRESU","Standard Units","Char","C71620","",,"","Variable Qualifier","Standardized units used for OESTRESC and OESTRESN. Examples: ""mm"", ""um"".","Exp"
"SDTMIG v3.4","21","Findings","OE","OESTNRLO","Normal Range Lower Limit-Standard Units","Num","","",,"","Variable Qualifier","Lower end of normal range or reference range for standardized results (e.g., OESTRESC, OESTRESN) represented in standardized units (OESTRESU).","Perm"
"SDTMIG v3.4","22","Findings","OE","OESTNRHI","Normal Range Upper Limit-Standard Units","Num","","",,"","Variable Qualifier","Upper end of normal range or reference range for standardized results (e.g., OESTRESC, OESTRESN) represented in standardized units (OESTRESU).","Perm"
"SDTMIG v3.4","23","Findings","OE","OESTNRC","Normal Range for Character Results","Char","","",,"","Variable Qualifier","Normal range or reference range for results stored in OESTRESC that are character in ordinal or categorical scale. Example: ""Negative to Trace"".","Perm"
"SDTMIG v3.4","24","Findings","OE","OENRIND","Normal/Reference Range Indicator","Char","C78736","",,"","Variable Qualifier","Used to indicate the value is outside the normal range or reference range. May be defined by OEORNRLO and OEORNRHI or other objective criteria. Examples: ""Y"", ""N""; ""HIGH"", ""LOW""; ""NORMAL"", ""ABNORMAL"".","Perm"
"SDTMIG v3.4","25","Findings","OE","OERESCAT","Result Category","Char","","",,"","Variable Qualifier","Used to categorize the result of a finding or medical status per interpretation of test results. Examples: ""POSITIVE"", ""NEGATIVE"". The variable OERESCAT is not meant to replace the use of OENRIND for cases where normal ranges are provided.","Perm"
"SDTMIG v3.4","26","Findings","OE","OESTAT","Completion Status","Char","C66789","",,"","Record Qualifier","Used to indicate that a question was not asked or a test was not done, or a test was attempted but did not generate a result. Should be null or have a value of ""NOT DONE"".","Perm"
"SDTMIG v3.4","27","Findings","OE","OEREASND","Reason Not Done","Char","","",,"","Record Qualifier","Reason not done. Used in conjunction with OESTAT when value is ""NOT DONE"".","Perm"
"SDTMIG v3.4","28","Findings","OE","OEXFN","External File Path","Char","","",,"","Record Qualifier","Filename for an external file, such as one for a retinal OCT image.","Perm"
"SDTMIG v3.4","29","Findings","OE","OELOC","Location Used for the Measurement","Char","C74456","",,"","Record Qualifier","Anatomical location of the subject relevant to the collection of the measurement. Examples: ""EYE"" for a finding record relative to the complete eye, ""RETINA"" for a measurement or assessment of only the retina.","Exp"
"SDTMIG v3.4","30","Findings","OE","OELAT","Laterality","Char","C99073","",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Exp"
"SDTMIG v3.4","31","Findings","OE","OEDIR","Directionality","Char","C99074","",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"".","Perm"
"SDTMIG v3.4","32","Findings","OE","OEPORTOT","Portion or Totality","Char","C99075","",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing the distribution (i.e., arrangement of, apportioning of). Examples: ""ENTIRE"", ""SINGLE"", ""SEGMENT"", ""MANY"".","Perm"
"SDTMIG v3.4","33","Findings","OE","OEMETHOD","Method of Test or Examination","Char","C85492","",,"","Record Qualifier","Method of the test or examination. Example: ""ETDRS EYE CHART"" for OETESTCD = ""NUMLCOR"". The different methods may offer different functionality or granularity, affecting the set of results and associated meaning.","Exp"
"SDTMIG v3.4","34","Findings","OE","OELOBXFL","Last Observation Before Exposure Flag","Char","C66742","",,"","Record Qualifier","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Exp"
"SDTMIG v3.4","35","Findings","OE","OEBLFL","Baseline Flag","Char","C66742","",,"","Record Qualifier","Indicator used to identify a baseline value. Should be ""Y"" or null. Note that OEBLFL is retained for backward compatibility. The authoritative baseline for statistical analysis is in an ADaM dataset.","Perm"
"SDTMIG v3.4","36","Findings","OE","OEDRVFL","Derived Flag","Char","C66742","",,"","Record Qualifier","Used to indicate a derived record (e.g., a record that represents the average of other records such as a computed baseline). Should be ""Y"" or null.","Perm"
"SDTMIG v3.4","37","Findings","OE","OEEVAL","Evaluator","Char","C78735","",,"","Record Qualifier","Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Examples: ""INDEPENDENT ASSESSOR"", ""INVESTIGATOR"".","Perm"
"SDTMIG v3.4","38","Findings","OE","OEEVALID","Evaluator Identifier","Char","C96777","",,"","Variable Qualifier","Used to distinguish multiple evaluators with the same role recorded in OEEVAL. Examples: ""RADIOLOGIST1"", ""RADIOLOGIST2"".","Perm"
"SDTMIG v3.4","39","Findings","OE","OEACPTFL","Accepted Record Flag","Char","C66742","",,"","Record Qualifier","In cases where more than one assessor provides an evaluation of a result or response, this flag identifies the record that is considered, by an independent assessor, to be the accepted evaluation. Expected to be ""Y"" or null.","Perm"
"SDTMIG v3.4","40","Findings","OE","OEREPNUM","Repetition Number","Num","","",,"","Record Qualifier","The incidence number of a test that is repeated within a given timeframe for the same test. The level of granularity can vary (e.g., within a time point, within a visit). Examples: multiple measurements of blood pressure, multiple analyses of a sample.","Perm"
"SDTMIG v3.4","41","Findings","OE","VISITNUM","Visit Number","Num","","",,"","Timing","Clinical encounter number. Numeric version of VISIT, used for sorting.","Exp"
"SDTMIG v3.4","42","Findings","OE","VISIT","Visit Name","Char","","",,"","Timing","Protocol-defined description of a clinical encounter.","Perm"
"SDTMIG v3.4","43","Findings","OE","VISITDY","Planned Study Day of Visit","Num","","",,"","Timing","Planned study day of the visit based upon RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","44","Findings","OE","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm for the element in which the assessment was made.","Perm"
"SDTMIG v3.4","45","Findings","OE","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the date/time at which the assessment was made.","Perm"
"SDTMIG v3.4","46","Findings","OE","OEDTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Collection date/time of the observation.","Exp"
